"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Quadrat_Number","Latin_Name","TaxonCode","TSN","Height","Browsable","Browsed"
"APCO-183","APCO","APCO",NA,"3",3,"MIDN","2017",20170731,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"THST-217","THST","THST",NA,"3",3,"MIDN","2017",20170824,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-209","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130821,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-014","FRSP","FRSP_FRED","FRED","3",1,"MIDN","2015",20150825,"B2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-198","PETE","PETE_EAST","EAST","2",3,"MIDN","2013",20130912,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-189","PETE","PETE_EAST","EAST","3",3,"MIDN","2017",20170814,"B2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-289","FRSP","FRSP_CHWILD","CHWILD","3",4,"MIDN","2018",20180823,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-056","FRSP","FRSP_SPOT","SPOT","2",1,"MIDN","2011",20110825,"B2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-210","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090825,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-198","PETE","PETE_EAST","EAST","3",3,"MIDN","2017",20170815,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"COLO-345","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"C2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-112","FRSP","FRSP_FRED","FRED","3",2,"MIDN","2016",20160818,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-062","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110831,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-065","PETE","PETE_FIVE","FIVE","2",1,"MIDN","2011",20110816,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-067","PETE","PETE_FIVE","FIVE",NA,1,"MIDN","2019",20190815,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-211","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130822,"B2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"B8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-145","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN","2016",20160823,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"THST-217","THST","THST",NA,"3",3,"MIDN","2017",20170824,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-154","RICH","RICH",NA,"3",2,"MIDN","2016",20160824,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-136","PETE","PETE_EAST","EAST","3",2,"MIDN","2016",20160912,"C2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"BOWA-006","BOWA","BOWA",NA,"3",1,"MIDN","2015",20150803,"C5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-213","FRSP","FRSP_FRED","FRED","1",3,"MIDN","2009",20090824,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-288","FRSP","FRSP_CHWILD","CHWILD","3",4,"MIDN","2018",20180911,"C5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-303","RICH","RICH",NA,"3",4,"MIDN","2018",20180906,"B2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"BOWA-006","BOWA","BOWA",NA,"2",1,"MIDN","2011",20110809,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"GETT-255","GETT","GETT",NA,"3",4,"MIDN","2018",20180731,"BB","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-211","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130822,"C5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-024","PETE","PETE_EAST","EAST","3",1,"MIDN","2015",20150902,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-024","PETE","PETE_EAST","EAST","3",1,"MIDN","2015",20150902,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"VAFO-039","VAFO","VAFO",NA,NA,1,"MIDN","2019",20190716,"C8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-043","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110830,"B2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-138","PETE","PETE_EAST","EAST","1",2,"MIDN","2008",20080910,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-263","APCO","APCO",NA,"3",4,"MIDN","2018",20180808,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"GEWA-295","GEWA","GEWA",NA,"3",4,"MIDN","2018",20180910,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-278","FRSP","FRSP_FRED","FRED","3",4,"MIDN","2018",20180821,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-068","PETE","PETE_FIVE","FIVE","3",1,"MIDN","2015",20150831,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-209","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130821,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-154","RICH","RICH",NA,"2",2,"MIDN","2012",20120917,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-154","RICH","RICH",NA,"2",2,"MIDN","2012",20120917,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-206","FRSP","FRSP_FRED","FRED","3",3,"MIDN","2017",20170829,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-264","APCO","APCO",NA,"3",4,"MIDN","2018",20180808,"C5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-222","FRSP","FRSP_SPOT","SPOT","1",3,"MIDN","2009",20090909,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-284","FRSP","FRSP_CHWILD","CHWILD","1",4,"MIDN","2010",20100829,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"BOWA-006","BOWA","BOWA",NA,"3",1,"MIDN","2015",20150803,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-125","FRSP","FRSP_CHWILD","CHWILD","2",2,"MIDN","2012",20120829,"C8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"VAFO-042","VAFO","VAFO",NA,"2",1,"MIDN","2011",20110726,"C8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-289","FRSP","FRSP_CHWILD","CHWILD","2",4,"MIDN","2014",20140915,"BB","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-304","RICH","RICH",NA,"2",4,"MIDN","2014",20140903,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-129","RICH","RICH",NA,"2",2,"MIDN","2012",20120913,"C2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"COLO-357","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170807,"BB","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-179","APCO","APCO",NA,"2",3,"MIDN","2013",20130805,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-230","RICH","RICH",NA,"3",3,"MIDN","2017",20170828,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-192","PETE","PETE_EAST","EAST","2",3,"MIDN","2013",20130909,"B8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"GETT-169","GETT","GETT",NA,"2",3,"MIDN","2013",20130730,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-278","FRSP","FRSP_FRED","FRED","2",4,"MIDN","2014",20140904,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-304","RICH","RICH",NA,"3",4,"MIDN","2018",20180906,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-303","RICH","RICH",NA,"2",4,"MIDN","2014",20140903,"BB","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-151","FRSP","FRSP_CHWILD","CHWILD","3",2,"MIDN","2016",20160901,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-151","FRSP","FRSP_CHWILD","CHWILD","3",2,"MIDN","2016",20160901,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-151","FRSP","FRSP_CHWILD","CHWILD","3",2,"MIDN","2016",20160901,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-303","RICH","RICH",NA,"2",4,"MIDN","2014",20140903,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-289","FRSP","FRSP_CHWILD","CHWILD","2",4,"MIDN","2014",20140915,"C5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-222","FRSP","FRSP_SPOT","SPOT","1",3,"MIDN","2009",20090909,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-209","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090827,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-198","PETE","PETE_EAST","EAST","2",3,"MIDN","2013",20130912,"B8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-198","PETE","PETE_EAST","EAST","2",3,"MIDN","2013",20130912,"B8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-010","APCO","APCO",NA,"2",1,"MIDN","2011",20110808,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-145","FRSP","FRSP_SPOT","SPOT","2",2,"MIDN","2012",20120828,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-233","RICH","RICH",NA,"1",3,"MIDN","2009",20090916,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-189","PETE","PETE_EAST","EAST","3",3,"MIDN","2017",20170814,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-068","PETE","PETE_FIVE","FIVE","3",1,"MIDN","2015",20150831,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"SAHI-237","SAHI","SAHI",NA,"1",3,"MIDN","2009",20090924,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-235","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090910,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"COLO-358","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130808,"C2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-044","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110830,"C5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-003","FRSP","FRSP_FRED","FRED",NA,1,"MIDN","2019",20190903,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-043","FRSP","FRSP_CHWILD","CHWILD",NA,1,"MIDN","2019",20190916,"BB","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-289","FRSP","FRSP_CHWILD","CHWILD","3",4,"MIDN","2018",20180823,"C5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-189","PETE","PETE_EAST","EAST","3",3,"MIDN","2017",20170814,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-189","PETE","PETE_EAST","EAST","3",3,"MIDN","2017",20170814,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-271","PETE","PETE_FIVE","FIVE","3",4,"MIDN","2018",20180830,"C8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-271","PETE","PETE_FIVE","FIVE","3",4,"MIDN","2018",20180830,"C8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-271","PETE","PETE_FIVE","FIVE","3",4,"MIDN","2018",20180830,"C8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-071","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"GETT-257","GETT","GETT",NA,"3",4,"MIDN","2018",20180731,"B2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-062","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110831,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-047","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110824,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-208","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090827,"BB","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"COLO-345","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120816,"C2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-303","RICH","RICH",NA,"2",4,"MIDN","2014",20140903,"B8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-176","APCO","APCO",NA,"2",3,"MIDN","2013",20130805,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-176","APCO","APCO",NA,"2",3,"MIDN","2013",20130805,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-289","FRSP","FRSP_CHWILD","CHWILD","3",4,"MIDN","2018",20180823,"B8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-289","FRSP","FRSP_CHWILD","CHWILD","3",4,"MIDN","2018",20180823,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-142","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN","2016",20160822,"C5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-063","RICH","RICH",NA,"3",1,"MIDN","2015",20150824,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-209","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090827,"C2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-010","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"C2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-004","APCO","APCO",NA,NA,1,"MIDN","2019",20190731,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"GETT-356","GETT","GETT",NA,"3",2,"MIDN","2016",20160802,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-307","RICH","RICH",NA,"2",4,"MIDN","2014",20140828,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-307","RICH","RICH",NA,"2",4,"MIDN","2014",20140828,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-203","RICH","RICH",NA,"1",3,"MIDN","2009",20090903,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-201","FRSP","FRSP_FRED","FRED","3",3,"MIDN","2017",20170817,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-228","FRSP","FRSP_SPOT","SPOT","1",3,"MIDN","2009",20090909,"B8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-101","APCO","APCO",NA,"3",2,"MIDN","2016",20160809,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-304","RICH","RICH",NA,"2",4,"MIDN","2014",20140903,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-111","PETE","PETE_FIVE","FIVE","2",2,"MIDN","2012",20120911,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-072","RICH","RICH",NA,NA,1,"MIDN","2019",20190821,"B8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-004","APCO","APCO",NA,"2",1,"MIDN","2011",20110810,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-008","FRSP","FRSP_FRED","FRED",NA,1,"MIDN","2019",20190826,"BB","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-304","RICH","RICH",NA,"2",4,"MIDN","2014",20140903,"A2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"THST-212","THST","THST",NA,"2",3,"MIDN","2013",20130828,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"GEWA-321","GEWA","GEWA",NA,"2",1,"MIDN","2015",20150819,"C2","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-227","FRSP","FRSP_CHWILD","CHWILD","3",3,"MIDN","2017",20170823,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","2",2,"MIDN","2012",20120905,"C8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-289","FRSP","FRSP_CHWILD","CHWILD","2",4,"MIDN","2014",20140915,"B5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-235","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090910,"CC","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"GETT-093","GETT","GETT",NA,"3",2,"MIDN","2016",20160804,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"GETT-173","GETT","GETT",NA,"2",3,"MIDN","2013",20130731,"C8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-271","PETE","PETE_FIVE","FIVE","3",4,"MIDN","2018",20180830,"AA","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-227","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130822,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"FRSP-227","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130822,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"APCO-071","APCO","APCO",NA,"3",1,"MIDN","2015",20150805,"A8","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"RICH-230","RICH","RICH",NA,"3",3,"MIDN","2017",20170828,"A5","Quercus (Red group)",NA,-9999999947,22.5,NA,NA
"PETE-193","PETE","PETE_FIVE","FIVE","1",3,"MIDN","2009",20090819,"B8","Unknown Hardwood",NA,-9999999944,22.5,NA,NA
"FRSP-211","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090826,"A2","Unknown Hardwood",NA,-9999999944,22.5,NA,NA
"FRSP-204","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090825,"CC","Unknown Hardwood",NA,-9999999944,22.5,NA,NA
"GETT-170","GETT","GETT",NA,"3",3,"MIDN","2017",20170725,"C2","Unknown Tree - 01",NA,-9999999937,22.5,NA,NA
"APCO-108","APCO","APCO",NA,"3",2,"MIDN","2016",20160808,"B2","Pinus",NA,18035,22.5,NA,NA
"GEWA-144","GEWA","GEWA",NA,"2",2,"MIDN","2012",20120823,"B8","Pinus",NA,18035,22.5,NA,NA
"GEWA-321","GEWA","GEWA",NA,"1",1,"MIDN","2011",20110919,"B5","Pinus",NA,18035,22.5,NA,NA
"GEWA-321","GEWA","GEWA",NA,"1",1,"MIDN","2011",20110919,"BB","Pinus",NA,18035,22.5,NA,NA
"GEWA-321","GEWA","GEWA",NA,"1",1,"MIDN","2011",20110919,"BB","Pinus",NA,18035,22.5,NA,NA
"GEWA-321","GEWA","GEWA",NA,"1",1,"MIDN","2011",20110919,"C2","Pinus",NA,18035,22.5,NA,NA
"GEWA-144","GEWA","GEWA",NA,"2",2,"MIDN","2012",20120823,"C5","Pinus",NA,18035,22.5,NA,NA
"FRSP-001","FRSP","FRSP_FRED","FRED","3",1,"MIDN","2015",20150813,"A8","Pinus",NA,18035,22.5,NA,NA
"COLO-334","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150810,"C5","Pinus",NA,18035,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-359","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130812,"B5","Pinus taeda",NA,18037,22.5,NA,NA
"GEWA-320","GEWA","GEWA",NA,"3",1,"MIDN","2019",20190829,"B5","Pinus taeda",NA,18037,22.5,NA,NA
"RICH-016","RICH","RICH",NA,"3",1,"MIDN","2015",20150909,"CC","Pinus taeda",NA,18037,22.5,NA,NA
"RICH-016","RICH","RICH",NA,"3",1,"MIDN","2015",20150909,"CC","Pinus taeda",NA,18037,22.5,NA,NA
"RICH-016","RICH","RICH",NA,"3",1,"MIDN","2015",20150909,"CC","Pinus taeda",NA,18037,22.5,NA,NA
"RICH-016","RICH","RICH",NA,"3",1,"MIDN","2015",20150909,"CC","Pinus taeda",NA,18037,22.5,NA,NA
"RICH-016","RICH","RICH",NA,NA,1,"MIDN","2019",20190821,"AA","Pinus taeda",NA,18037,22.5,NA,NA
"GEWA-320","GEWA","GEWA",NA,"3",1,"MIDN","2019",20190829,"B8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"C8","Pinus taeda",NA,18037,22.5,NA,NA
"RICH-016","RICH","RICH",NA,"3",1,"MIDN","2015",20150909,"A2","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-359","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130812,"B8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-359","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130812,"B8","Pinus taeda",NA,18037,22.5,NA,NA
"PETE-301","PETE","PETE_EAST","EAST","1",4,"MIDN","2010",20100913,"B5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-374","COLO","COLO_JAMES","Jamestown","1",4,"MIDN","2014",20140812,"CC","Pinus taeda",NA,18037,22.5,NA,NA
"RICH-016","RICH","RICH",NA,NA,1,"MIDN","2019",20190821,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"RICH-016","RICH","RICH",NA,NA,1,"MIDN","2019",20190821,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"PETE-137","PETE","PETE_EAST","EAST","3",2,"MIDN","2016",20160914,"C5","Pinus taeda",NA,18037,22.5,NA,NA
"PETE-137","PETE","PETE_EAST","EAST","3",2,"MIDN","2016",20160914,"C5","Pinus taeda",NA,18037,22.5,NA,NA
"PETE-026","PETE","PETE_EAST","EAST",NA,1,"MIDN","2019",20190812,"C8","Pinus taeda",NA,18037,22.5,NA,NA
"RICH-016","RICH","RICH",NA,"3",1,"MIDN","2015",20150909,"B5","Pinus taeda",NA,18037,22.5,NA,NA
"PETE-369","PETE","PETE_EAST","EAST","2",3,"MIDN","2013",20130911,"C8","Pinus taeda",NA,18037,22.5,NA,NA
"FRSP-197","FRSP","FRSP_FRED","FRED","3",3,"MIDN","2017",20170829,"A2","Pinus taeda",NA,18037,22.5,NA,NA
"PETE-195","PETE","PETE_FIVE","FIVE","3",3,"MIDN","2017",20170803,"C5","Pinus taeda",NA,18037,22.5,NA,NA
"PETE-195","PETE","PETE_FIVE","FIVE","3",3,"MIDN","2017",20170803,"C5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-365","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130813,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-365","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130813,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-365","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130813,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-365","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130813,"A5","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-353","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"C2","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-353","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-353","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-353","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-353","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-353","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-353","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-353","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-353","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-374","COLO","COLO_JAMES","Jamestown","1",4,"MIDN","2014",20140812,"C2","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-334","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150810,"C2","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"C2","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"C2","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-351","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"C2","Pinus taeda",NA,18037,22.5,NA,NA
"PETE-137","PETE","PETE_EAST","EAST","2",2,"MIDN","2012",20120912,"B2","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-354","COLO","COLO_JAMES","Jamestown","1",2,"MIDN","2012",20120822,"B2","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-354","COLO","COLO_JAMES","Jamestown","1",2,"MIDN","2012",20120822,"B2","Pinus taeda",NA,18037,22.5,NA,NA
"COLO-354","COLO","COLO_JAMES","Jamestown","1",2,"MIDN","2012",20120822,"B2","Pinus taeda",NA,18037,22.5,NA,NA
