"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","Status","Habit","Browsed","Browsable","SaplingVigor","VigorClass"
"CATO-0016","CATO","CATO","na",2.00,3,"Region",2012,"20120831",9331,18147,88913,"Lindera benzoin","Missing","Shrub",,,,
"CATO-0016","CATO","CATO","na",1.00,3,"Region",2008,"20080812",9348,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0016","CATO","CATO","na",2.00,3,"Region",2012,"20120831",9334,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0016","CATO","CATO","na",1.00,3,"Region",2008,"20080812",9362,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0016","CATO","CATO","na",1.00,3,"Region",2008,"20080812",9340,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0016","CATO","CATO","na",2.00,3,"Region",2012,"20120831",16809,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0016","CATO","CATO","na",1.00,3,"Region",2008,"20080812",9338,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0016","CATO","CATO","na",2.00,3,"Region",2012,"20120831",9338,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0016","CATO","CATO","na",2.00,3,"Region",2012,"20120831",16808,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0016","CATO","CATO","na",1.00,3,"Region",2008,"20080812",9331,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0016","CATO","CATO","na",2.00,3,"Region",2012,"20120831",9348,18147,88913,"Lindera benzoin","Alive Fallen","Shrub","Yes","Yes",,
"CATO-0016","CATO","CATO","na",2.00,3,"Region",2012,"20120831",9359,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0035","CATO","CATO","na",4.00,2,"Region",2019,"20190722",5693,19033,102052,"Hamamelis virginiana","Alive Leaning","Shrub","Yes","Yes",1,"Healthy"
"CATO-0035","CATO","CATO","na",3.00,2,"Region",2015,"20150626",5705,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","Yes","Yes",,
"CATO-0035","CATO","CATO","na",2.00,2,"Region",2011,"20110923",5693,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","Yes","Yes",,
"CATO-0035","CATO","CATO","na",2.00,2,"Region",2011,"20110923",5705,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","Yes","Yes",,
"CATO-0035","CATO","CATO","na",1.00,2,"Region",2007,"20070823",5693,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","unk",,
"CATO-0035","CATO","CATO","na",4.00,2,"Region",2019,"20190722",5705,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","Yes","Yes",1,"Healthy"
"CATO-0035","CATO","CATO","na",3.00,2,"Region",2015,"20150626",5693,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","Yes","Yes",,
"CATO-0035","CATO","CATO","na",1.00,2,"Region",2007,"20070823",5705,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","unk",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6680,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6602,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6602,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6675,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6682,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",15735,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6676,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",15736,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6681,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6611,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",15739,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6681,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6677,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6614,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6604,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6608,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6604,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6682,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6613,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6612,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6610,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6603,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6678,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6613,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6609,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6610,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6614,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6611,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",15734,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6679,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6677,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6675,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6605,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6678,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",15738,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6608,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6676,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",15737,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6603,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6605,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6680,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6612,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",15737,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,"20110926",6679,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0037","CATO","CATO","na",1.00,2,"Region",2007,"20070801",6609,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12345,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12332,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12334,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12333,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",20585,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",20583,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12349,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12336,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12344,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12349,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12353,18147,88913,"Lindera benzoin","Alive Fallen","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12343,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12339,18147,88913,"Lindera benzoin","Dead Fallen","Shrub",,,,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12346,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",20579,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12337,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12351,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12335,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",20581,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12352,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12336,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12333,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12339,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12338,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12342,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12347,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12345,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12352,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12348,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12343,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12338,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12348,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12347,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12351,18147,88913,"Lindera benzoin","Missing","Shrub",,,,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12353,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12350,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12332,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12342,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",20580,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12340,18147,88913,"Lindera benzoin","Missing","Shrub",,,,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12350,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",20586,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12334,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12344,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",20584,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",20582,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",2.00,4,"Region",2013,"20130717",12337,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12346,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12340,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0043","CATO","CATO","na",1.00,4,"Region",2009,"20090918",12335,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0049","CATO","CATO","na",2.00,2,"Region",2011,"20110721",10018,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0049","CATO","CATO","na",2.00,2,"Region",2011,"20110721",10017,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0049","CATO","CATO","na",2.00,2,"Region",2011,"20110721",10012,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0049","CATO","CATO","na",1.00,2,"Region",2007,"20070801",10018,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0049","CATO","CATO","na",1.00,2,"Region",2007,"20070801",10014,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0049","CATO","CATO","na",2.00,2,"Region",2011,"20110721",10015,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0049","CATO","CATO","na",2.00,2,"Region",2011,"20110721",15431,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0049","CATO","CATO","na",1.00,2,"Region",2007,"20070801",10016,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0049","CATO","CATO","na",1.00,2,"Region",2007,"20070801",10013,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CATO-0049","CATO","CATO","na",2.00,2,"Region",2011,"20110721",10014,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0049","CATO","CATO","na",2.00,2,"Region",2011,"20110721",10013,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0049","CATO","CATO","na",1.00,2,"Region",2007,"20070801",10015,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CATO-0049","CATO","CATO","na",1.00,2,"Region",2007,"20070801",10017,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0049","CATO","CATO","na",1.00,2,"Region",2007,"20070801",10012,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0049","CATO","CATO","na",2.00,2,"Region",2011,"20110721",10016,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8503,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0062","CATO","CATO","na",1.00,3,"Region",2008,"20080724",8536,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8520,18147,88913,"Lindera benzoin","Missing","Shrub",,,,
"CATO-0062","CATO","CATO","na",1.00,3,"Region",2008,"20080724",8553,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0062","CATO","CATO","na",1.00,3,"Region",2008,"20080724",8573,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8560,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",16485,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",9881,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8517,18147,88913,"Lindera benzoin","Missing","Shrub",,,,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",9874,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8572,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8525,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8562,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8527,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8563,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0062","CATO","CATO","na",1.00,3,"Region",2008,"20080724",9874,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CATO-0062","CATO","CATO","na",1.00,3,"Region",2008,"20080724",8557,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8508,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0062","CATO","CATO","na",1.00,3,"Region",2008,"20080724",8563,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CATO-0062","CATO","CATO","na",2.00,3,"Region",2012,"20120726",8516,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CATO-0062","CATO","CATO","na",1.00,3,"Region",2008,"20080724",8509,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
