"X","Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","StemsLive","SumLiveBasalArea_cm2","Equiv_Live_DBH_cm","DBH_Check","Status","Browsable","Browsed","SaplingVigor","VigorClass","SumDeadBasalArea_cm2","Equiv_Dead_DBH_cm"
148,"ANTI-0082","ANTI","ANTI","na",2,3,"Park",2012,20120925,15959,28827,126826,"Ailanthus altissima",1,4.5,2.4,0,"Alive Standing","No","No",NA,"",0,0
149,"ANTI-0082","ANTI","ANTI","na",3,3,"Park",2016,20160712,15954,28827,126826,"Ailanthus altissima",1,6.6,2.9,0,"Alive Standing","No","No",NA,"",0,0
150,"ANTI-0092","ANTI","ANTI","na",2,2,"Region",2011,20110707,6139,28749,126739,"Acer negundo",1,26.4,5.8,0,"Alive Standing","Yes","Yes",NA,"",0,0
151,"ANTI-0092","ANTI","ANTI","na",1,2,"Region",2007,20070706,6139,28749,126739,"Acer negundo",1,23.8,5.5,0,"Alive Standing","unk","No",NA,"",0,0
152,"ANTI-0092","ANTI","ANTI","na",1,2,"Region",2007,20070706,6140,19227,106132,"Carya cordiformis",1,40.7,7.2,0,"Alive Standing","unk","No",NA,"",0,0
153,"ANTI-0092","ANTI","ANTI","na",4,2,"Region",2019,20190603,6139,28749,126739,"Acer negundo",1,34.2,6.6,1,"Alive Standing","Yes","No",2,"Light Decline",0,0
154,"ANTI-0092","ANTI","ANTI","na",3,2,"Region",2015,20150625,6146,19040,102130,"Celtis occidentalis",1,56.7,8.5,0,"Alive Leaning","Yes","Yes",NA,"",0,0
155,"ANTI-0092","ANTI","ANTI","na",1,2,"Region",2007,20070706,6146,19040,102130,"Celtis occidentalis",1,50.3,8,0,"Alive Standing","unk","No",NA,"",0,0
156,"ANTI-0092","ANTI","ANTI","na",2,2,"Region",2011,20110707,6140,19227,106132,"Carya cordiformis",1,56.7,8.5,0,"Alive Standing","No","No",NA,"",0,0
157,"ANTI-0092","ANTI","ANTI","na",1,2,"Region",2007,20070706,6142,18117,86731,"Asimina triloba",1,3.8,2.2,0,"Alive Standing","unk","No",NA,"",0,0
158,"ANTI-0092","ANTI","ANTI","na",3,2,"Region",2015,20150625,15387,18117,86731,"Asimina triloba",1,2,1.6,0,"Alive Standing","Yes","No",NA,"",0,0
159,"ANTI-0092","ANTI","ANTI","na",4,2,"Region",2019,20190603,6146,19040,102130,"Celtis occidentalis",1,55.4,8.4,0,"Alive Leaning","Yes","No",1,"Healthy",0,0
160,"ANTI-0092","ANTI","ANTI","na",1,2,"Region",2007,20070706,6141,19040,102130,"Celtis occidentalis",1,45.4,7.6,0,"Alive Standing","unk","No",NA,"",0,0
161,"ANTI-0092","ANTI","ANTI","na",3,2,"Region",2015,20150625,6141,19040,102130,"Celtis occidentalis",1,63.6,9,0,"Alive Standing","No","No",NA,"",0,0
162,"ANTI-0092","ANTI","ANTI","na",3,2,"Region",2015,20150625,6140,19227,106132,"Carya cordiformis",1,75.4,9.8,0,"Alive Standing","No","No",NA,"",0,0
163,"ANTI-0092","ANTI","ANTI","na",2,2,"Region",2011,20110707,6142,18117,86731,"Asimina triloba",1,5.3,2.6,0,"Alive Standing","No","No",NA,"",0,0
164,"ANTI-0092","ANTI","ANTI","na",2,2,"Region",2011,20110707,6143,28749,126739,"Acer negundo",1,47.8,7.8,0,"Alive Standing","Yes","Yes",NA,"",0,0
165,"ANTI-0092","ANTI","ANTI","na",3,2,"Region",2015,20150625,6139,28749,126739,"Acer negundo",1,32.2,6.4,0,"Alive Standing","Yes","Yes",NA,"",0,0
166,"ANTI-0092","ANTI","ANTI","na",2,2,"Region",2011,20110707,6146,19040,102130,"Celtis occidentalis",1,52.8,8.2,0,"Alive Leaning","Yes","No",NA,"",0,0
167,"ANTI-0092","ANTI","ANTI","na",4,2,"Region",2019,20190603,6141,19040,102130,"Celtis occidentalis",1,65,9.1,1,"Alive Standing","No","No",1,"Healthy",0,0
168,"ANTI-0092","ANTI","ANTI","na",2,2,"Region",2011,20110707,6141,19040,102130,"Celtis occidentalis",1,55.4,8.4,0,"Alive Standing","No","No",NA,"",0,0
169,"ANTI-0092","ANTI","ANTI","na",3,2,"Region",2015,20150625,6143,28749,126739,"Acer negundo",1,52.8,8.2,0,"Alive Standing","Yes","Yes",NA,"",0,0
170,"ANTI-0092","ANTI","ANTI","na",4,2,"Region",2019,20190603,6143,28749,126739,"Acer negundo",1,60.8,8.8,1,"Alive Standing","Yes","Yes",1,"Healthy",0,0
171,"ANTI-0092","ANTI","ANTI","na",2,2,"Region",2011,20110707,15387,18117,86731,"Asimina triloba",1,1.3,1.3,0,"Alive Standing","Yes","No",NA,"",0,0
172,"ANTI-0092","ANTI","ANTI","na",1,2,"Region",2007,20070706,6143,28749,126739,"Acer negundo",1,26.4,5.8,0,"Alive Standing","unk","No",NA,"",0,0
173,"ANTI-0190","ANTI","ANTI","na",2,2,"Region",2011,20110922,8153,19040,102130,"Celtis occidentalis",1,14.5,4.3,0,"Alive Standing","No","No",NA,"",0,0
174,"ANTI-0190","ANTI","ANTI","na",1,2,"Region",2007,20070716,8153,19040,102130,"Celtis occidentalis",1,6.2,2.8,0,"Alive Standing","unk","No",NA,"",0,0
175,"ANTI-0190","ANTI","ANTI","na",3,2,"Region",2015,20150701,8155,28749,126739,"Acer negundo",1,66.5,9.2,0,"Alive Standing","Yes","No",NA,"",0,0
176,"ANTI-0190","ANTI","ANTI","na",1,2,"Region",2007,20070716,8145,18117,86731,"Asimina triloba",1,1.8,1.5,0,"Alive Standing","unk","No",NA,"",0,0
177,"ANTI-0190","ANTI","ANTI","na",2,2,"Region",2011,20110922,8146,19040,102130,"Celtis occidentalis",1,44.2,7.5,0,"Alive Standing","No","No",NA,"",0,0
178,"ANTI-0190","ANTI","ANTI","na",4,2,"Region",2019,20190529,25350,18117,86731,"Asimina triloba",1,1.1,1.2,0,"Alive Standing","Yes","No",1,"Healthy",0,0
179,"ANTI-0190","ANTI","ANTI","na",4,2,"Region",2019,20190529,25350,18117,86731,"Asimina triloba",1,3.8,2.2,0,"Alive Standing","Yes","No",1,"Healthy",0,0
180,"ANTI-0190","ANTI","ANTI","na",4,2,"Region",2019,20190529,8198,19040,102130,"Celtis occidentalis",1,4.2,2.3,0,"Alive Standing","Yes","No",1,"Healthy",0,0
181,"ANTI-0190","ANTI","ANTI","na",4,2,"Region",2019,20190529,8198,19040,102130,"Celtis occidentalis",1,7.1,3,0,"Alive Standing","Yes","No",1,"Healthy",0,0
182,"ANTI-0190","ANTI","ANTI","na",3,2,"Region",2015,20150701,8198,19040,102130,"Celtis occidentalis",1,3.1,2,0,"Alive Standing","Yes","No",NA,"",0,0
183,"ANTI-0190","ANTI","ANTI","na",3,2,"Region",2015,20150701,8198,19040,102130,"Celtis occidentalis",1,6.6,2.9,0,"Alive Standing","Yes","No",NA,"",0,0
184,"ANTI-0190","ANTI","ANTI","na",2,2,"Region",2011,20110922,8155,28749,126739,"Acer negundo",1,20.4,5.1,0,"Alive Standing","Yes","Yes",NA,"",0,0
185,"ANTI-0190","ANTI","ANTI","na",3,2,"Region",2015,20150701,8146,19040,102130,"Celtis occidentalis",1,58.1,8.6,0,"Alive Standing","No","No",NA,"",0,0
186,"ANTI-0190","ANTI","ANTI","na",1,2,"Region",2007,20070716,8155,28749,126739,"Acer negundo",1,3.8,2.2,0,"Alive Standing","unk","No",NA,"",0,0
187,"ANTI-0190","ANTI","ANTI","na",2,2,"Region",2011,20110922,8159,19040,102130,"Celtis occidentalis",1,23.8,5.5,0,"Alive Leaning","Yes","No",NA,"",0,0
188,"ANTI-0190","ANTI","ANTI","na",4,2,"Region",2019,20190529,25351,18117,86731,"Asimina triloba",1,0.8,1,0,"Alive Standing","Yes","No",1,"Healthy",0,0
189,"ANTI-0190","ANTI","ANTI","na",4,2,"Region",2019,20190529,8146,19040,102130,"Celtis occidentalis",1,70.9,9.5,0,"Alive Standing","No","No",1,"Healthy",0,0
190,"ANTI-0190","ANTI","ANTI","na",4,2,"Region",2019,20190529,8159,19040,102130,"Celtis occidentalis",1,30.2,6.2,0,"Alive Standing","Yes","No",2,"Light Decline",0,0
191,"ANTI-0190","ANTI","ANTI","na",1,2,"Region",2007,20070716,8146,19040,102130,"Celtis occidentalis",1,28.3,6,0,"Alive Standing","unk","No",NA,"",0,0
192,"ANTI-0190","ANTI","ANTI","na",3,2,"Region",2015,20150701,8159,19040,102130,"Celtis occidentalis",1,32.2,6.4,0,"Alive Leaning","Yes","No",NA,"",0,0
193,"ANTI-0190","ANTI","ANTI","na",1,2,"Region",2007,20070716,8198,19040,102130,"Celtis occidentalis",1,5.3,2.6,0,"Alive Standing","unk","No",NA,"",0,0
194,"ANTI-0190","ANTI","ANTI","na",1,2,"Region",2007,20070716,8147,19254,96095,"Juglans nigra",1,5.7,2.7,0,"Alive Standing","unk","No",NA,"",0,0
195,"ANTI-0190","ANTI","ANTI","na",2,2,"Region",2011,20110922,8198,19040,102130,"Celtis occidentalis",1,10.8,3.7,0,"Alive Standing","Yes","No",NA,"",0,0
196,"ANTI-0190","ANTI","ANTI","na",2,2,"Region",2011,20110922,8198,19040,102130,"Celtis occidentalis",1,3.1,2,0,"Alive Standing","Yes","No",NA,"",0,0
197,"ANTI-0190","ANTI","ANTI","na",3,2,"Region",2015,20150701,8153,19040,102130,"Celtis occidentalis",1,29.2,6.1,0,"Alive Standing","No","No",NA,"",0,0
198,"ANTI-0190","ANTI","ANTI","na",2,2,"Region",2011,20110922,8147,19254,96095,"Juglans nigra",1,5.3,2.6,0,"Alive Standing","No","No",NA,"",0,0
199,"ANTI-0190","ANTI","ANTI","na",4,2,"Region",2019,20190529,8153,19040,102130,"Celtis occidentalis",1,52.8,8.2,0,"Alive Standing","No","No",1,"Healthy",0,0
200,"ANTI-0190","ANTI","ANTI","na",1,2,"Region",2007,20070716,8159,19040,102130,"Celtis occidentalis",1,15.2,4.4,0,"Alive Standing","unk","No",NA,"",0,0
201,"ANTI-0194","ANTI","ANTI","na",3,3,"Park",2016,20160712,15806,19462,101944,"Fagus grandifolia",1,22.1,5.3,0,"Alive Standing","Yes","Yes",NA,"",0,0
202,"ANTI-0194","ANTI","ANTI","na",2,3,"Park",2012,20120911,15803,25782,123832,"Cercis canadensis",1,38.5,7,0,"Alive Standing","No","No",NA,"",0,0
203,"ANTI-0194","ANTI","ANTI","na",3,3,"Park",2016,20160712,15805,19462,101944,"Fagus grandifolia",1,13.9,4.2,0,"Alive Standing","Yes","Yes",NA,"",0,0
204,"ANTI-0194","ANTI","ANTI","na",2,3,"Park",2012,20120911,15807,19462,101944,"Fagus grandifolia",1,4.5,2.4,0,"Alive Standing","Yes","No",NA,"",0,0
205,"ANTI-0194","ANTI","ANTI","na",3,3,"Park",2016,20160712,15802,19511,105688,"Ostrya virginiana",1,16.6,4.6,0,"Alive Standing","No","No",NA,"",0,0
206,"ANTI-0194","ANTI","ANTI","na",2,3,"Park",2012,20120911,15805,19462,101944,"Fagus grandifolia",1,1.1,1.2,0,"Alive Standing","Yes","No",NA,"",0,0
207,"ANTI-0194","ANTI","ANTI","na",2,3,"Park",2012,20120911,15805,19462,101944,"Fagus grandifolia",1,13.9,4.2,0,"Alive Standing","Yes","No",NA,"",0,0
208,"ANTI-0194","ANTI","ANTI","na",3,3,"Park",2016,20160712,15808,19462,101944,"Fagus grandifolia",1,18.1,4.8,0,"Alive Standing","Yes","Yes",NA,"",0,0
209,"ANTI-0194","ANTI","ANTI","na",2,3,"Park",2012,20120911,15806,19462,101944,"Fagus grandifolia",1,19.6,5,0,"Alive Standing","Yes","No",NA,"",0,0
210,"ANTI-0194","ANTI","ANTI","na",3,3,"Park",2016,20160712,15809,19462,101944,"Fagus grandifolia",1,41.9,7.3,0,"Alive Standing","Yes","Yes",NA,"",0,0
211,"ANTI-0194","ANTI","ANTI","na",3,3,"Park",2016,20160712,15809,19462,101944,"Fagus grandifolia",1,5.7,2.7,0,"Alive Standing","Yes","Yes",NA,"",0,0
212,"ANTI-0194","ANTI","ANTI","na",2,3,"Park",2012,20120911,15809,19462,101944,"Fagus grandifolia",1,5.3,2.6,0,"Alive Standing","Yes","No",NA,"",0,0
213,"ANTI-0194","ANTI","ANTI","na",2,3,"Park",2012,20120911,15809,19462,101944,"Fagus grandifolia",1,38.5,7,0,"Alive Standing","Yes","No",NA,"",0,0
214,"ANTI-0194","ANTI","ANTI","na",2,3,"Park",2012,20120911,15808,19462,101944,"Fagus grandifolia",1,16.6,4.6,0,"Alive Standing","Yes","No",NA,"",0,0
215,"ANTI-0194","ANTI","ANTI","na",2,3,"Park",2012,20120911,15802,19511,105688,"Ostrya virginiana",1,15.9,4.5,0,"Alive Standing","No","No",NA,"",0,0
216,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20081,28749,126739,"Acer negundo",1,18.9,4.9,0,"Alive Standing","Yes","Yes",NA,"",0,0
217,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,20084,28749,126739,"Acer negundo",1,50.3,8,0,"Alive Standing","Yes","Yes",3,"Moderate Decline",0,0
218,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20089,19050,103035,"Ulmus rubra",1,65,9.1,0,"Alive Standing","Yes","Yes",NA,"",0,0
219,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,20094,28827,126826,"Ailanthus altissima",1,35.3,6.7,0,"Alive Standing","No","No",2,"Light Decline",0,0
220,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20093,18117,86731,"Asimina triloba",1,1.5,1.4,0,"Alive Standing","Yes","No",NA,"",0,0
221,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,20086,28749,126739,"Acer negundo",1,10.8,3.7,0,"Alive Standing","Yes","Yes",2,"Light Decline",0,0
222,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20094,28827,126826,"Ailanthus altissima",1,28.3,6,0,"Alive Standing","No","No",NA,"",0,0
223,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,20093,18117,86731,"Asimina triloba",1,4.5,2.4,0,"Alive Standing","Yes","No",1,"Healthy",0,0
224,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20091,28827,126826,"Ailanthus altissima",1,16.6,4.6,0,"Alive Standing","No","No",NA,"",0,0
225,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,20087,28749,126739,"Acer negundo",1,11.9,3.9,0,"Alive Standing","Yes","Yes",2,"Light Decline",0,0
226,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,20087,28749,126739,"Acer negundo",1,46.6,7.7,0,"Alive Standing","Yes","Yes",2,"Light Decline",0,0
227,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,20083,28749,126739,"Acer negundo",1,5.7,2.7,0,"Alive Standing","Yes","Yes",3,"Moderate Decline",0,0
228,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,23231,18117,86731,"Asimina triloba",1,2.5,1.8,0,"Alive Standing","Yes","No",1,"Healthy",0,0
229,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20083,28749,126739,"Acer negundo",1,5.7,2.7,0,"Alive Standing","Yes","Yes",NA,"",0,0
230,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,20085,28749,126739,"Acer negundo",1,18.9,4.9,0,"Alive Standing","Yes","Yes",1,"Healthy",0,0
231,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20088,28749,126739,"Acer negundo",1,24.6,5.6,0,"Alive Standing","Yes","Yes",NA,"",0,0
232,"ANTI-0200","ANTI","ANTI","na",3,4,"Park",2017,20170616,20081,28749,126739,"Acer negundo",1,19.6,5,0,"Alive Standing","Yes","Yes",3,"Moderate Decline",0,0
233,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20086,28749,126739,"Acer negundo",1,9.6,3.5,0,"Alive Standing","Yes","Yes",NA,"",0,0
234,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20085,28749,126739,"Acer negundo",1,14.5,4.3,0,"Alive Standing","Yes","Yes",NA,"",0,0
235,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20084,28749,126739,"Acer negundo",1,31.2,6.3,0,"Alive Standing","Yes","Yes",NA,"",0,0
236,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20082,28749,126739,"Acer negundo",1,3.5,2.1,0,"Alive Leaning","Yes","Yes",NA,"",0,0
237,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20090,32931,129682,"Fraxinus americana",1,2.5,1.8,0,"Alive Standing","Yes","No",NA,"",0,0
238,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20087,28749,126739,"Acer negundo",1,32.2,6.4,0,"Alive Standing","Yes","No",NA,"",0,0
239,"ANTI-0200","ANTI","ANTI","na",2,4,"Park",2013,20130730,20087,28749,126739,"Acer negundo",1,10.2,3.6,0,"Alive Standing","Yes","No",NA,"",0,0
240,"ANTI-0201","ANTI","ANTI","na",2,1,"Park",2010,20100719,12233,19231,106177,"Carya glabra",1,3.5,2.1,0,"Alive Leaning","Yes","No",NA,"",0,0
241,"ANTI-0201","ANTI","ANTI","na",3,1,"Park",2014,20140716,12235,25782,123832,"Cercis canadensis",1,40.7,7.2,0,"Alive Standing","No","No",NA,"",0,0
242,"ANTI-0201","ANTI","ANTI","na",3,1,"Park",2014,20140716,12233,19231,106177,"Carya glabra",1,3.8,2.2,0,"Alive Leaning","Yes","No",NA,"",0,0
243,"ANTI-0201","ANTI","ANTI","na",4,1,"Park",2018,20180627,12232,501306,151331,"Carya alba",1,44.2,7.5,0,"Alive Standing","Yes","No",1,"Healthy",0,0
244,"ANTI-0201","ANTI","ANTI","na",3,1,"Park",2014,20140716,12232,501306,151331,"Carya alba",1,38.5,7,0,"Alive Standing","Yes","No",NA,"",0,0
245,"ANTI-0201","ANTI","ANTI","na",2,1,"Park",2010,20100719,12235,25782,123832,"Cercis canadensis",1,38.5,7,0,"Alive Standing","No","No",NA,"",0,0
246,"ANTI-0201","ANTI","ANTI","na",2,1,"Park",2010,20100719,12731,18117,86731,"Asimina triloba",1,3.8,2.2,0,"Alive Standing","Yes","No",NA,"",0,0
247,"ANTI-0201","ANTI","ANTI","na",4,1,"Park",2018,20180627,12233,19231,106177,"Carya glabra",1,4.5,2.4,0,"Alive Leaning","Yes","Yes",1,"Healthy",0,0
248,"ANTI-0201","ANTI","ANTI","na",3,1,"Park",2014,20140716,12731,18117,86731,"Asimina triloba",1,4.9,2.5,0,"Alive Standing","Yes","No",NA,"",0,0
249,"ANTI-0201","ANTI","ANTI","na",4,1,"Park",2018,20180627,12235,25782,123832,"Cercis canadensis",1,52.8,8.2,0,"Alive Standing","Yes","No",3,"Moderate Decline",0,0
250,"ANTI-0201","ANTI","ANTI","na",2,1,"Park",2010,20100719,12238,18158,89432,"Sassafras albidum",1,23.8,5.5,0,"Alive Standing","No","No",NA,"",0,0
251,"ANTI-0201","ANTI","ANTI","na",2,1,"Park",2010,20100719,12232,501306,151331,"Carya alba",1,32.2,6.4,0,"Alive Standing","No","No",NA,"",0,0
252,"ANTI-0201","ANTI","ANTI","na",4,1,"Park",2018,20180627,12731,18117,86731,"Asimina triloba",1,6.6,2.9,0,"Alive Standing","Yes","No",1,"Healthy",0,0
253,"ANTI-0206","ANTI","ANTI","na",3,4,"Park",2017,20170705,23267,18117,86731,"Asimina triloba",1,2,1.6,0,"Alive Leaning","Yes","No",1,"Healthy",0,0
254,"ANTI-0206","ANTI","ANTI","na",3,4,"Park",2017,20170705,23267,18117,86731,"Asimina triloba",1,4.2,2.3,0,"Alive Leaning","Yes","No",1,"Healthy",0,0
255,"ANTI-0207","ANTI","ANTI","na",4,2,"Region",2019,20190529,5184,18117,86731,"Asimina triloba",1,2.3,1.7,0,"Alive Standing","Yes","No",1,"Healthy",0,0
256,"ANTI-0207","ANTI","ANTI","na",4,2,"Region",2019,20190529,22282,18117,86731,"Asimina triloba",1,3.1,2,0,"Alive Standing","Yes","No",1,"Healthy",0,0
257,"ANTI-0207","ANTI","ANTI","na",3,2,"Region",2015,20150723,5184,18117,86731,"Asimina triloba",1,2.8,1.9,0,"Alive Standing","Yes","No",NA,"",0,0
258,"ANTI-0207","ANTI","ANTI","na",3,2,"Region",2015,20150723,22283,18117,86731,"Asimina triloba",1,1,1.1,0,"Alive Standing","Yes","No",NA,"",0,0
259,"ANTI-0207","ANTI","ANTI","na",3,2,"Region",2015,20150723,22284,18117,86731,"Asimina triloba",1,0.8,1,0,"Alive Standing","Yes","No",NA,"",0,0
260,"ANTI-0207","ANTI","ANTI","na",4,2,"Region",2019,20190529,22283,18117,86731,"Asimina triloba",1,1.5,1.4,0,"Alive Standing","Yes","No",1,"Healthy",0,0
261,"ANTI-0207","ANTI","ANTI","na",3,2,"Region",2015,20150723,5199,28749,126739,"Acer negundo",1,26.4,5.8,0,"Alive Leaning","Yes","No",NA,"",0,0
262,"ANTI-0207","ANTI","ANTI","na",1,2,"Region",2007,20070731,5184,18117,86731,"Asimina triloba",1,1,1.1,0,"Alive Standing","unk","No",NA,"",0,0
263,"ANTI-0207","ANTI","ANTI","na",3,2,"Region",2015,20150723,22285,18117,86731,"Asimina triloba",1,1.8,1.5,0,"Alive Standing","Yes","No",NA,"",0,0
264,"ANTI-0207","ANTI","ANTI","na",4,2,"Region",2019,20190529,22284,18117,86731,"Asimina triloba",1,1.1,1.2,0,"Alive Standing","Yes","No",1,"Healthy",0,0
265,"ANTI-0207","ANTI","ANTI","na",2,2,"Region",2011,20110912,5278,28749,126739,"Acer negundo",1,22.1,5.3,0,"Alive Standing","Yes","Yes",NA,"",0,0
266,"ANTI-0207","ANTI","ANTI","na",4,2,"Region",2019,20190529,22285,18117,86731,"Asimina triloba",1,2.8,1.9,0,"Alive Leaning","Yes","No",1,"Healthy",0,0
267,"ANTI-0207","ANTI","ANTI","na",2,2,"Region",2011,20110912,5199,28749,126739,"Acer negundo",1,19.6,5,0,"Alive Standing","Yes","Yes",NA,"",0,0
268,"ANTI-0207","ANTI","ANTI","na",4,2,"Region",2019,20190529,25352,18117,86731,"Asimina triloba",1,2,1.6,0,"Alive Leaning","Yes","No",1,"Healthy",0,0
269,"ANTI-0207","ANTI","ANTI","na",3,2,"Region",2015,20150723,5278,28749,126739,"Acer negundo",1,29.2,6.1,0,"Alive Standing","Yes","No",NA,"",0,0
270,"ANTI-0207","ANTI","ANTI","na",4,2,"Region",2019,20190529,5199,28749,126739,"Acer negundo",1,23.8,5.5,0,"Alive Standing","Yes","No",2,"Light Decline",0,0
271,"ANTI-0207","ANTI","ANTI","na",1,2,"Region",2007,20070731,5278,28749,126739,"Acer negundo",1,18.9,4.9,0,"Alive Standing","unk","No",NA,"",0,0
272,"ANTI-0207","ANTI","ANTI","na",1,2,"Region",2007,20070731,5197,32931,129682,"Fraxinus americana",1,3.8,2.2,0,"Alive Standing","unk","No",NA,"",0,0
273,"ANTI-0207","ANTI","ANTI","na",4,2,"Region",2019,20190529,5278,28749,126739,"Acer negundo",1,35.3,6.7,0,"Alive Standing","Yes","Yes",1,"Healthy",0,0
274,"ANTI-0207","ANTI","ANTI","na",1,2,"Region",2007,20070731,5199,28749,126739,"Acer negundo",1,15.9,4.5,0,"Alive Standing","unk","No",NA,"",0,0
275,"ANTI-0207","ANTI","ANTI","na",2,2,"Region",2011,20110912,5184,18117,86731,"Asimina triloba",1,2.5,1.8,0,"Alive Leaning","Yes","No",NA,"",0,0
276,"ANTI-0207","ANTI","ANTI","na",3,2,"Region",2015,20150723,22282,18117,86731,"Asimina triloba",1,1.5,1.4,0,"Alive Standing","Yes","No",NA,"",0,0
277,"CATO-0003","CATO","CATO","na",2,2,"Region",2011,20110815,6525,28731,125783,"Acer saccharum",1,77,9.9,0,"Alive Standing","No","No",NA,"",0,0
278,"CATO-0003","CATO","CATO","na",1,2,"Region",2007,20070904,6525,28731,125783,"Acer saccharum",1,55.4,8.4,0,"Alive Standing","unk","No",NA,"",0,0
279,"CATO-0003","CATO","CATO","na",1,2,"Region",2007,20070904,6524,28731,125783,"Acer saccharum",1,52.8,8.2,0,"Alive Standing","unk","No",NA,"",0,0
280,"CATO-0003","CATO","CATO","na",2,2,"Region",2011,20110815,6524,28731,125783,"Acer saccharum",1,51.5,8.1,0,"Alive Broken","Yes","No",NA,"",0,0
281,"CATO-0015","CATO","CATO","na",3,4,"Region",2017,20170719,12327,19241,107753,"Carya ovalis",1,63.6,9,0,"Alive Standing","No","No",1,"Healthy",0,0
282,"CATO-0015","CATO","CATO","na",1,4,"Region",2009,20090917,12327,19241,107753,"Carya ovalis",1,35.3,6.7,0,"Alive Standing","unk","No",NA,"",0,0
283,"CATO-0015","CATO","CATO","na",2,4,"Region",2013,20130719,12327,19241,107753,"Carya ovalis",1,46.6,7.7,0,"Alive Standing","Yes","No",NA,"",0,0
284,"CATO-0016","CATO","CATO","na",2,3,"Region",2012,20120831,9333,27806,130558,"Cornus florida",1,22.1,5.3,0,"Alive Standing","No","No",NA,"",0,0
285,"CATO-0016","CATO","CATO","na",1,3,"Region",2008,20080812,9333,27806,130558,"Cornus florida",1,18.9,4.9,0,"Alive Standing","unk","No",NA,"",0,0
286,"CATO-0016","CATO","CATO","na",3,3,"Region",2016,20160614,9333,27806,130558,"Cornus florida",1,24.6,5.6,0,"Alive Standing","No","No",NA,"",0,0
287,"CATO-0035","CATO","CATO","na",4,2,"Region",2019,20190722,15731,28728,125779,"Acer rubrum",1,75.4,9.8,1,"Alive Standing","Yes","Yes",1,"Healthy",0,0
288,"CATO-0035","CATO","CATO","na",3,2,"Region",2015,20150626,15731,28728,125779,"Acer rubrum",1,56.7,8.5,0,"Alive Standing","Yes","No",NA,"",0,0
289,"CATO-0035","CATO","CATO","na",2,2,"Region",2011,20110923,15731,28728,125779,"Acer rubrum",1,40.7,7.2,0,"Alive Standing","No","No",NA,"",0,0
290,"CATO-0037","CATO","CATO","na",4,2,"Region",2019,20190719,22244,184745,91937,"Aralia elata",1,2.3,1.7,1,"Alive Standing","Yes","Yes",1,"Healthy",0,0
291,"CATO-0037","CATO","CATO","na",4,2,"Region",2019,20190719,22244,184745,91937,"Aralia elata",1,38.5,7,1,"Alive Standing","Yes","Yes",1,"Healthy",0,0
292,"CATO-0037","CATO","CATO","na",4,2,"Region",2019,20190719,22244,184745,91937,"Aralia elata",1,11.9,3.9,1,"Alive Standing","Yes","Yes",1,"Healthy",0,0
293,"CATO-0037","CATO","CATO","na",4,2,"Region",2019,20190719,22244,184745,91937,"Aralia elata",1,2.5,1.8,1,"Alive Standing","Yes","Yes",1,"Healthy",0,0
294,"CATO-0037","CATO","CATO","na",3,2,"Region",2015,20150713,22244,184745,91937,"Aralia elata",1,4.5,2.4,0,"Alive Standing","Yes","No",NA,"",0,0
295,"CATO-0037","CATO","CATO","na",4,2,"Region",2019,20190719,25121,184745,91937,"Aralia elata",1,1.3,1.3,0,"Alive Standing","Yes","No",1,"Healthy",0,0
296,"CATO-0037","CATO","CATO","na",4,2,"Region",2019,20190719,25121,184745,91937,"Aralia elata",1,1.1,1.2,0,"Alive Standing","Yes","No",1,"Healthy",0,0
297,"CATO-0043","CATO","CATO","na",1,4,"Region",2009,20090918,12341,32931,129682,"Fraxinus americana",1,60.8,8.8,0,"Alive Standing","unk","No",NA,"",0,0
